date,code,stock_name,market,signal_state,horizon_trading_days,evaluation_status,forward_date,signal_close,forward_close,raw_forward_return_pct,directional_forward_score_pct,source_strategy,signal_mode,evaluation_mode
2025-02-04,382150,온코크로스,KOSDAQ,BUY candidate,1,complete,2025-02-05,9700.0000,10060.0000,3.7113,3.7113,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,382150,온코크로스,KOSDAQ,BUY candidate,5,complete,2025-02-11,9700.0000,13200.0000,36.0825,36.0825,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,051630,진양화학,KOSPI,BUY candidate,1,complete,2025-02-05,4945.0000,5520.0000,11.6279,11.6279,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,051630,진양화학,KOSPI,BUY candidate,5,complete,2025-02-11,4945.0000,4725.0000,-4.4489,-4.4489,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,000910,유니온,KOSPI,BUY candidate,1,complete,2025-02-05,6990.0000,6930.0000,-0.8584,-0.8584,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,000910,유니온,KOSPI,BUY candidate,5,complete,2025-02-11,6990.0000,6950.0000,-0.5722,-0.5722,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,277810,레인보우로보틱스,KOSDAQ,BUY candidate,1,complete,2025-02-05,340000.0000,371000.0000,9.1176,9.1176,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,277810,레인보우로보틱스,KOSDAQ,BUY candidate,5,complete,2025-02-11,340000.0000,399000.0000,17.3529,17.3529,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,042000,카페24,KOSDAQ,BUY candidate,1,complete,2025-02-05,54200.0000,56200.0000,3.6900,3.6900,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,042000,카페24,KOSDAQ,BUY candidate,5,complete,2025-02-11,54200.0000,59400.0000,9.5941,9.5941,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,450520,인스웨이브시스템즈,KOSDAQ,BUY candidate,1,complete,2025-02-05,5120.0000,5230.0000,2.1484,2.1484,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,450520,인스웨이브시스템즈,KOSDAQ,BUY candidate,5,complete,2025-02-11,5120.0000,4990.0000,-2.5391,-2.5391,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,010170,대한광통신,KOSDAQ,BUY candidate,1,complete,2025-02-05,1072.0000,1038.0000,-3.1716,-3.1716,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,010170,대한광통신,KOSDAQ,BUY candidate,5,complete,2025-02-11,1072.0000,925.0000,-13.7127,-13.7127,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,232680,라온테크,KOSDAQ,BUY candidate,1,complete,2025-02-05,9080.0000,9150.0000,0.7709,0.7709,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,232680,라온테크,KOSDAQ,BUY candidate,5,complete,2025-02-11,9080.0000,9290.0000,2.3128,2.3128,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,101000,KS인더스트리,KOSDAQ,BUY candidate,1,complete,2025-02-05,2480.0000,2590.0000,4.4355,4.4355,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,101000,KS인더스트리,KOSDAQ,BUY candidate,5,complete,2025-02-11,2480.0000,2390.0000,-3.6290,-3.6290,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,032580,피델릭스,KOSDAQ,BUY candidate,1,complete,2025-02-05,1584.0000,1649.0000,4.1035,4.1035,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,032580,피델릭스,KOSDAQ,BUY candidate,5,complete,2025-02-11,1584.0000,1459.0000,-7.8914,-7.8914,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,310210,보로노이,KOSDAQ,BUY candidate,1,complete,2025-02-05,94000.0000,101100.0000,7.5532,7.5532,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,310210,보로노이,KOSDAQ,BUY candidate,5,complete,2025-02-11,94000.0000,115100.0000,22.4468,22.4468,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,033160,엠케이전자,KOSDAQ,BUY candidate,1,complete,2025-02-05,8940.0000,9350.0000,4.5861,4.5861,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,033160,엠케이전자,KOSDAQ,BUY candidate,5,complete,2025-02-11,8940.0000,8540.0000,-4.4743,-4.4743,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,315640,딥노이드,KOSDAQ,BUY candidate,1,complete,2025-02-05,7700.0000,7890.0000,2.4675,2.4675,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,315640,딥노이드,KOSDAQ,BUY candidate,5,complete,2025-02-11,7700.0000,7890.0000,2.4675,2.4675,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,219550,디와이디,KOSDAQ,BUY candidate,1,complete,2025-02-05,744.0000,790.0000,6.1828,6.1828,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,219550,디와이디,KOSDAQ,BUY candidate,5,complete,2025-02-11,744.0000,780.0000,4.8387,4.8387,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,416180,신성에스티,KOSDAQ,BUY candidate,1,complete,2025-02-05,37450.0000,38300.0000,2.2697,2.2697,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,416180,신성에스티,KOSDAQ,BUY candidate,5,complete,2025-02-11,37450.0000,36050.0000,-3.7383,-3.7383,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,381620,제닉스,KOSDAQ,SELL candidate,1,complete,2025-02-05,8750.0000,9600.0000,9.7143,-9.7143,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,381620,제닉스,KOSDAQ,SELL candidate,5,complete,2025-02-11,8750.0000,10570.0000,20.8000,-20.8000,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,064960,SNT모티브,KOSPI,SELL candidate,1,complete,2025-02-05,26000.0000,25650.0000,-1.3462,1.3462,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,064960,SNT모티브,KOSPI,SELL candidate,5,complete,2025-02-11,26000.0000,26450.0000,1.7308,-1.7308,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,065650,하이퍼코퍼레이션,KOSDAQ,SELL candidate,1,complete,2025-02-05,686.0000,518.0000,-24.4898,24.4898,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,065650,하이퍼코퍼레이션,KOSDAQ,SELL candidate,5,complete,2025-02-11,686.0000,550.0000,-19.8251,19.8251,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,024830,세원물산,KOSDAQ,SELL candidate,1,complete,2025-02-05,8430.0000,8350.0000,-0.9490,0.9490,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,024830,세원물산,KOSDAQ,SELL candidate,5,complete,2025-02-11,8430.0000,8350.0000,-0.9490,0.9490,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,080580,오킨스전자,KOSDAQ,SELL candidate,1,complete,2025-02-05,5290.0000,5300.0000,0.1890,-0.1890,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,080580,오킨스전자,KOSDAQ,SELL candidate,5,complete,2025-02-11,5290.0000,5510.0000,4.1588,-4.1588,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,031980,피에스케이홀딩스,KOSDAQ,SELL candidate,1,complete,2025-02-05,46400.0000,49200.0000,6.0345,-6.0345,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,031980,피에스케이홀딩스,KOSDAQ,SELL candidate,5,complete,2025-02-11,46400.0000,52000.0000,12.0690,-12.0690,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,033100,제룡전기,KOSDAQ,SELL candidate,1,complete,2025-02-05,45350.0000,45000.0000,-0.7718,0.7718,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,033100,제룡전기,KOSDAQ,SELL candidate,5,complete,2025-02-11,45350.0000,42550.0000,-6.1742,6.1742,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,009470,삼화전기,KOSPI,SELL candidate,1,complete,2025-02-05,32850.0000,33250.0000,1.2177,-1.2177,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,009470,삼화전기,KOSPI,SELL candidate,5,complete,2025-02-11,32850.0000,40950.0000,24.6575,-24.6575,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,051980,중앙첨단소재,KOSDAQ,SELL candidate,1,complete,2025-02-05,6590.0000,6830.0000,3.6419,-3.6419,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,051980,중앙첨단소재,KOSDAQ,SELL candidate,5,complete,2025-02-11,6590.0000,6910.0000,4.8558,-4.8558,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,089030,테크윙,KOSDAQ,SELL candidate,1,complete,2025-02-05,41000.0000,41000.0000,0.0000,-0.0000,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,089030,테크윙,KOSDAQ,SELL candidate,5,complete,2025-02-11,41000.0000,42300.0000,3.1707,-3.1707,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,095340,ISC,KOSDAQ,SELL candidate,1,complete,2025-02-05,60600.0000,66100.0000,9.0759,-9.0759,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,095340,ISC,KOSDAQ,SELL candidate,5,complete,2025-02-11,60600.0000,73800.0000,21.7822,-21.7822,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,204270,제이앤티씨,KOSDAQ,SELL candidate,1,complete,2025-02-05,18920.0000,19120.0000,1.0571,-1.0571,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,204270,제이앤티씨,KOSDAQ,SELL candidate,5,complete,2025-02-11,18920.0000,22700.0000,19.9789,-19.9789,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,008730,율촌화학,KOSPI,SELL candidate,1,complete,2025-02-05,26000.0000,26750.0000,2.8846,-2.8846,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,008730,율촌화학,KOSPI,SELL candidate,5,complete,2025-02-11,26000.0000,32750.0000,25.9615,-25.9615,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,387570,파인메딕스,KOSDAQ,SELL candidate,1,complete,2025-02-05,7550.0000,7750.0000,2.6490,-2.6490,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,387570,파인메딕스,KOSDAQ,SELL candidate,5,complete,2025-02-11,7550.0000,8130.0000,7.6821,-7.6821,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,079900,전진건설로봇,KOSPI,SELL candidate,1,complete,2025-02-05,36850.0000,37400.0000,1.4925,-1.4925,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,079900,전진건설로봇,KOSPI,SELL candidate,5,complete,2025-02-11,36850.0000,55400.0000,50.3392,-50.3392,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,365330,에스와이스틸텍,KOSDAQ,SELL candidate,1,complete,2025-02-05,6720.0000,6810.0000,1.3393,-1.3393,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,365330,에스와이스틸텍,KOSDAQ,SELL candidate,5,complete,2025-02-11,6720.0000,7960.0000,18.4524,-18.4524,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,004870,티웨이홀딩스,KOSPI,SELL candidate,1,complete,2025-02-05,975.0000,965.0000,-1.0256,1.0256,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,004870,티웨이홀딩스,KOSPI,SELL candidate,5,complete,2025-02-11,975.0000,905.0000,-7.1795,7.1795,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,451220,아이엠티,KOSDAQ,SELL candidate,1,complete,2025-02-05,9520.0000,9590.0000,0.7353,-0.7353,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,451220,아이엠티,KOSDAQ,SELL candidate,5,complete,2025-02-11,9520.0000,11190.0000,17.5420,-17.5420,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,417840,저스템,KOSDAQ,SELL candidate,1,complete,2025-02-05,8380.0000,8230.0000,-1.7900,1.7900,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,417840,저스템,KOSDAQ,SELL candidate,5,complete,2025-02-11,8380.0000,8510.0000,1.5513,-1.5513,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,011790,SKC,KOSPI,SELL candidate,1,complete,2025-02-05,139600.0000,145200.0000,4.0115,-4.0115,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-04,011790,SKC,KOSPI,SELL candidate,5,complete,2025-02-11,139600.0000,153700.0000,10.1003,-10.1003,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,351320,에스에이티이엔지,KOSDAQ,BUY candidate,1,complete,2025-02-06,3015.0000,2790.0000,-7.4627,-7.4627,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,351320,에스에이티이엔지,KOSDAQ,BUY candidate,5,complete,2025-02-12,3015.0000,2575.0000,-14.5937,-14.5937,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,010100,한국무브넥스,KOSPI,BUY candidate,1,complete,2025-02-06,7040.0000,7300.0000,3.6932,3.6932,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,010100,한국무브넥스,KOSPI,BUY candidate,5,complete,2025-02-12,7040.0000,5220.0000,-25.8523,-25.8523,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,301300,바이브컴퍼니,KOSDAQ,BUY candidate,1,complete,2025-02-06,6770.0000,6810.0000,0.5908,0.5908,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,301300,바이브컴퍼니,KOSDAQ,BUY candidate,5,complete,2025-02-12,6770.0000,5550.0000,-18.0207,-18.0207,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,300080,플리토,KOSDAQ,BUY candidate,1,complete,2025-02-06,26150.0000,24100.0000,-7.8394,-7.8394,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,300080,플리토,KOSDAQ,BUY candidate,5,complete,2025-02-12,26150.0000,24500.0000,-6.3098,-6.3098,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,160190,하이젠알앤엠,KOSDAQ,BUY candidate,1,complete,2025-02-06,42000.0000,42050.0000,0.1190,0.1190,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,160190,하이젠알앤엠,KOSDAQ,BUY candidate,5,complete,2025-02-12,42000.0000,34700.0000,-17.3810,-17.3810,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,051630,진양화학,KOSPI,BUY candidate,1,complete,2025-02-06,5520.0000,5230.0000,-5.2536,-5.2536,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,051630,진양화학,KOSPI,BUY candidate,5,complete,2025-02-12,5520.0000,4400.0000,-20.2899,-20.2899,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,277810,레인보우로보틱스,KOSDAQ,BUY candidate,1,complete,2025-02-06,371000.0000,374500.0000,0.9434,0.9434,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,277810,레인보우로보틱스,KOSDAQ,BUY candidate,5,complete,2025-02-12,371000.0000,373000.0000,0.5391,0.5391,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,101000,KS인더스트리,KOSDAQ,BUY candidate,1,complete,2025-02-06,2590.0000,2560.0000,-1.1583,-1.1583,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,101000,KS인더스트리,KOSDAQ,BUY candidate,5,complete,2025-02-12,2590.0000,2395.0000,-7.5290,-7.5290,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,304100,솔트룩스,KOSDAQ,BUY candidate,1,complete,2025-02-06,33150.0000,33150.0000,0.0000,0.0000,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,304100,솔트룩스,KOSDAQ,BUY candidate,5,complete,2025-02-12,33150.0000,30800.0000,-7.0890,-7.0890,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,042000,카페24,KOSDAQ,BUY candidate,1,complete,2025-02-06,56200.0000,56300.0000,0.1779,0.1779,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,042000,카페24,KOSDAQ,BUY candidate,5,complete,2025-02-12,56200.0000,57400.0000,2.1352,2.1352,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,067160,SOOP,KOSDAQ,BUY candidate,1,complete,2025-02-06,115600.0000,127900.0000,10.6401,10.6401,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,067160,SOOP,KOSDAQ,BUY candidate,5,complete,2025-02-12,115600.0000,123500.0000,6.8339,6.8339,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,382150,온코크로스,KOSDAQ,BUY candidate,1,complete,2025-02-06,10060.0000,13070.0000,29.9205,29.9205,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,382150,온코크로스,KOSDAQ,BUY candidate,5,complete,2025-02-12,10060.0000,11340.0000,12.7237,12.7237,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,402030,코난테크놀로지,KOSDAQ,BUY candidate,1,complete,2025-02-06,28300.0000,27700.0000,-2.1201,-2.1201,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,402030,코난테크놀로지,KOSDAQ,BUY candidate,5,complete,2025-02-12,28300.0000,26350.0000,-6.8905,-6.8905,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,219550,디와이디,KOSDAQ,BUY candidate,1,complete,2025-02-06,790.0000,885.0000,12.0253,12.0253,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,219550,디와이디,KOSDAQ,BUY candidate,5,complete,2025-02-12,790.0000,803.0000,1.6456,1.6456,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,393210,토마토시스템,KOSDAQ,BUY candidate,1,complete,2025-02-06,5720.0000,5980.0000,4.5455,4.5455,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,393210,토마토시스템,KOSDAQ,BUY candidate,5,complete,2025-02-12,5720.0000,5670.0000,-0.8741,-0.8741,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,232680,라온테크,KOSDAQ,BUY candidate,1,complete,2025-02-06,9150.0000,9380.0000,2.5137,2.5137,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,232680,라온테크,KOSDAQ,BUY candidate,5,complete,2025-02-12,9150.0000,9000.0000,-1.6393,-1.6393,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,032580,피델릭스,KOSDAQ,BUY candidate,1,complete,2025-02-06,1649.0000,1562.0000,-5.2759,-5.2759,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,032580,피델릭스,KOSDAQ,BUY candidate,5,complete,2025-02-12,1649.0000,1400.0000,-15.1001,-15.1001,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,033160,엠케이전자,KOSDAQ,BUY candidate,1,complete,2025-02-06,9350.0000,9420.0000,0.7487,0.7487,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,033160,엠케이전자,KOSDAQ,BUY candidate,5,complete,2025-02-12,9350.0000,8070.0000,-13.6898,-13.6898,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,000910,유니온,KOSPI,BUY candidate,1,complete,2025-02-06,6930.0000,6580.0000,-5.0505,-5.0505,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,000910,유니온,KOSPI,BUY candidate,5,complete,2025-02-12,6930.0000,6300.0000,-9.0909,-9.0909,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,176750,듀켐바이오,KOSDAQ,BUY candidate,1,complete,2025-02-06,10030.0000,10090.0000,0.5982,0.5982,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,176750,듀켐바이오,KOSDAQ,BUY candidate,5,complete,2025-02-12,10030.0000,11890.0000,18.5444,18.5444,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,381620,제닉스,KOSDAQ,SELL candidate,1,complete,2025-02-06,9600.0000,9400.0000,-2.0833,2.0833,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,381620,제닉스,KOSDAQ,SELL candidate,5,complete,2025-02-12,9600.0000,12110.0000,26.1458,-26.1458,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,065650,하이퍼코퍼레이션,KOSDAQ,SELL candidate,1,complete,2025-02-06,518.0000,637.0000,22.9730,-22.9730,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,065650,하이퍼코퍼레이션,KOSDAQ,SELL candidate,5,complete,2025-02-12,518.0000,529.0000,2.1236,-2.1236,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,064960,SNT모티브,KOSPI,SELL candidate,1,complete,2025-02-06,25650.0000,25500.0000,-0.5848,0.5848,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,064960,SNT모티브,KOSPI,SELL candidate,5,complete,2025-02-12,25650.0000,26650.0000,3.8986,-3.8986,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,024830,세원물산,KOSDAQ,SELL candidate,1,complete,2025-02-06,8350.0000,8320.0000,-0.3593,0.3593,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,024830,세원물산,KOSDAQ,SELL candidate,5,complete,2025-02-12,8350.0000,8140.0000,-2.5150,2.5150,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,196300,애니젠,KOSDAQ,SELL candidate,1,complete,2025-02-06,7190.0000,6940.0000,-3.4771,3.4771,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,196300,애니젠,KOSDAQ,SELL candidate,5,complete,2025-02-12,7190.0000,8720.0000,21.2796,-21.2796,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
2025-02-05,014160,대영포장,KOSPI,SELL candidate,1,complete,2025-02-06,1508.0000,1507.0000,-0.0663,0.0663,001-strategy-universe-momentum,paper_signal_candidate_only,paper_forward_return_smoke_only
